item_id,order_id,product_id,quantity,unit_price,discount_percent
828,278,191,2,2747.73,3.66
829,278,203,1,2323.37,14.23
830,279,267,4,575.53,1.2
831,279,42,1,4522.01,6.84
832,279,297,1,3221.59,37.3
833,279,2,5,3146.55,38.41
834,280,47,4,3421.86,2.7
835,280,188,5,3364.81,0.77
836,280,265,4,495.22,18.29
837,281,250,5,4345.06,20.13
838,281,210,2,1247.37,23.8
839,281,86,1,4196.0,6.0
840,282,98,2,1947.17,21.74
841,282,105,4,3482.17,4.32
842,282,2,2,4167.57,14.44
843,282,90,5,343.1,1.0
844,282,117,1,4432.2,2.83
845,283,36,4,848.21,21.0
846,283,103,1,2246.79,3.92
847,283,251,2,2359.06,35.5
848,283,246,5,2845.41,45.89
849,284,47,2,4205.51,5.06
850,285,17,4,4352.93,12.52
851,285,19,4,221.21,36.62
852,285,42,3,802.05,17.5
853,285,268,2,2016.57,32.35
854,285,289,4,4301.06,36.61
855,286,159,5,3921.84,32.53
856,286,56,4,2188.7,40.55
857,286,70,2,4897.42,40.44
858,286,74,4,3952.03,30.37
859,287,269,2,968.05,34.96
860,288,54,2,2795.22,16.59
861,288,63,1,1166.62,46.5
862,288,191,2,1701.49,39.89
863,288,132,3,1285.85,26.57
864,288,90,5,1426.46,38.43
865,289,67,1,2367.18,5.3
866,290,141,3,1893.02,21.9
867,291,136,4,2076.24,16.76
868,291,102,4,3948.44,46.08
869,291,118,2,1370.04,39.28
870,291,28,4,4334.76,32.07
871,292,264,2,2859.93,13.78
872,292,13,1,1354.27,33.81
873,292,202,1,4768.46,5.63
874,292,273,2,1354.77,21.86
875,293,131,1,521.78,24.32
876,293,229,3,3688.54,36.49
877,294,280,3,3498.58,39.86
878,294,155,1,4527.42,25.24
879,294,133,3,1629.72,7.34
880,294,181,3,3393.54,29.12
881,295,238,1,819.77,15.0
882,295,208,4,1170.57,48.49
883,295,236,5,3335.54,100.0
884,295,128,1,3202.18,6.37
885,296,121,3,1308.41,0.86
886,296,49,5,3198.21,45.86
887,296,77,2,2250.2,40.9
888,296,151,4,2530.0,49.0
889,296,101,2,1126.93,49.26
890,297,202,2,1271.98,33.68
891,297,109,4,1617.6,33.01
892,297,233,3,872.16,27.93
893,297,260,5,4387.29,46.69
894,297,15,5,454.35,44.28
895,298,80,4,2702.08,17.3
896,298,76,3,3781.88,16.32
897,298,80,5,299.56,36.99
898,298,96,1,2910.11,48.99
899,298,154,3,3698.32,18.24
900,299,300,2,426.46,7.18
901,299,278,4,2225.52,36.88
902,299,111,4,3408.09,18.42
903,299,198,1,3714.07,23.42
904,300,221,3,585.64,49.28
905,300,111,2,4351.54,35.06
906,1500,177,2,3221.25,2.5
907,301,158,4,2240.99,8.95
908,302,128,2,2190.17,27.14
909,302,36,4,1981.44,48.14
910,303,14,2,3894.8,39.79
911,303,163,1,4081.74,49.78
912,303,118,2,2289.75,20.98
913,303,188,4,3308.4,49.52
914,303,230,3,1599.05,20.4
915,304,6,4,1911.85,48.93
916,305,69,3,2750.17,34.93
917,305,178,4,2527.58,40.5
918,305,49,1,2112.53,8.03
919,306,272,3,3835.29,48.77
920,306,238,4,3749.5,43.05
921,306,120,2,680.16,12.9
922,307,189,3,2880.15,28.17
923,307,1,3,813.04,6.57
924,307,5,3,1418.83,17.09
925,307,232,1,1053.68,16.34
926,307,286,3,3420.25,20.54
927,308,51,1,1317.68,22.04
928,308,153,3,4794.41,2.1
929,308,224,2,3451.22,9.24
930,308,59,4,674.05,18.74
931,309,298,1,1947.97,36.11
932,309,300,2,2892.72,31.74
933,309,35,5,4020.7,34.39
934,309,75,2,2251.89,16.88
935,310,267,3,2482.66,36.33
936,310,172,1,4258.72,30.5
937,311,131,4,1182.8,2.12
938,311,126,1,1015.1,33.45
939,311,254,5,800.09,100.0
940,311,286,3,2178.97,19.77
941,312,129,5,1920.52,3.06
942,313,13,1,2327.7,2.49
943,313,170,4,4349.26,15.99
944,314,38,5,1014.48,24.59
945,315,27,1,4759.04,30.04
946,315,291,4,4120.93,24.07
947,316,43,1,4188.75,44.26
948,316,246,4,3575.86,18.86
949,316,155,3,4812.99,40.01
950,316,282,2,568.8,48.72
951,316,57,1,3173.43,17.43
952,317,49,2,3323.81,4.06
953,317,256,4,4426.13,28.69
954,1500,29,3,1873.73,0.86
955,318,222,2,3708.85,5.6
956,318,68,4,4859.31,41.66
957,319,79,4,4600.98,49.19
958,320,82,2,1253.41,39.16
959,320,191,3,4057.59,7.02
960,321,191,3,2459.43,37.13
961,321,60,3,728.26,9.35
962,321,199,4,363.18,30.9
963,321,298,4,4099.41,28.29
964,321,106,2,2700.14,26.03
965,322,66,5,2964.6,7.21
966,322,172,1,947.22,20.12
967,322,76,2,2685.63,32.78
968,322,271,4,3560.41,19.38
969,323,201,2,1365.78,26.44
970,323,280,2,4679.35,15.1
971,324,251,4,1250.95,17.27
972,324,146,2,276.28,23.3
973,324,165,1,877.0,18.86
974,325,63,2,1996.68,4.3
975,325,48,2,3735.9,23.83
976,325,134,1,4005.8,8.36
977,325,41,2,4530.24,37.62
978,326,32,2,296.56,5.77
979,326,202,4,3655.6,25.05
980,326,297,2,3642.53,38.0
981,326,206,3,2949.28,100.0
982,327,74,1,4197.98,14.42
983,327,230,3,3169.58,37.22
984,327,204,3,3873.75,40.68
985,328,48,2,3692.96,17.32
986,328,20,2,4350.08,25.82
987,328,24,3,1410.96,12.08
988,328,256,3,1804.86,22.2
989,328,108,3,553.24,29.53
990,329,33,1,600.01,3.78
991,330,288,5,1969.84,26.34
992,330,236,3,1439.72,14.32
993,331,32,2,2213.75,48.64
994,331,34,2,205.97,28.89
995,331,169,5,3850.35,17.31
996,331,225,2,2327.0,31.17
997,331,106,4,377.06,3.74
998,332,222,1,2583.63,12.96
999,332,250,5,1867.53,100.0
1000,333,239,2,3008.67,12.04
1001,334,235,4,3404.25,45.94
1002,334,56,5,2814.29,26.81
1003,335,231,5,1022.63,11.71
1004,335,143,5,247.79,37.19
1005,335,27,3,3536.44,22.84
1006,336,32,5,3588.87,2.72
1007,337,101,4,833.69,100.0
1008,337,204,3,3926.57,16.88
1009,337,92,3,2395.89,7.88
1010,338,269,2,2419.52,9.35
1011,339,202,5,1019.39,11.88
1012,339,216,3,4191.76,4.17
1013,339,101,2,4776.39,10.36
1014,340,297,1,3289.03,8.55
1015,341,58,4,2712.1,37.26
1016,341,24,3,2317.82,11.86
1017,341,250,3,2806.19,24.88
1018,342,178,3,2009.97,46.94
1019,342,87,1,1774.62,4.99
1020,342,101,4,1196.1,15.91
1021,342,40,4,4461.49,28.61
1022,343,17,2,4737.34,25.41
1023,344,152,5,3273.51,27.17
1024,344,274,3,698.28,43.69
1025,344,277,2,468.85,36.65
1026,345,93,2,2163.1,12.72
1027,345,96,5,3223.51,3.61
1028,345,279,1,647.59,12.16
1029,345,112,1,3749.69,5.56
1030,345,160,3,4218.74,49.36
1031,346,214,5,617.29,9.07
1032,346,72,4,3291.22,35.35
1033,346,151,2,794.99,35.6
1034,347,44,4,3091.6,17.98
1035,347,131,5,2201.6,10.96
1036,347,257,5,1725.82,10.15
1037,347,288,3,4805.19,45.41
1038,348,210,3,2485.8,11.01
1039,348,55,4,2037.05,100.0
1040,349,54,2,3103.42,37.21
1041,349,101,2,4027.54,30.28
1042,350,197,4,757.66,7.59
1043,350,294,4,1452.87,24.88
1044,350,16,4,3066.75,21.37
1045,351,89,1,1630.79,46.38
1046,351,60,5,1425.8,1.5
1047,352,27,4,1608.41,36.49
1048,353,147,4,4857.25,39.03
1049,353,97,3,4569.89,100.0
1050,354,220,2,819.66,49.65
1051,354,252,3,1099.47,43.34
1052,354,19,3,1217.92,29.6
1053,355,155,2,4736.25,12.97
1054,355,124,2,1482.48,44.38
1055,355,195,5,2776.58,33.16
1056,355,137,1,4119.23,25.28
1057,356,33,3,1436.24,12.38
1058,356,36,3,4261.94,48.69
1059,357,185,3,4777.4,10.72
1060,357,63,4,1971.64,39.33
1061,357,126,5,4507.42,29.54
1062,358,248,3,2810.14,41.33
1063,358,145,2,1370.27,40.74
1064,358,248,4,2171.41,30.5
1065,359,241,2,741.54,43.36
1066,359,191,3,1691.5,23.94
1067,359,10,2,1804.55,10.71
1068,359,199,4,1572.46,23.74
1069,359,94,3,1095.5,22.51
1070,360,130,1,4911.96,30.79
1071,360,90,3,4409.5,45.56
1072,360,100,3,543.0,8.6
1073,360,39,4,3277.2,40.69
1074,360,118,3,424.21,14.72
1075,361,221,4,3012.37,8.55
1076,361,135,5,1125.27,21.28
1077,361,182,5,3260.13,18.4
1078,361,245,1,561.97,21.12
1079,362,238,1,828.16,4.82
1080,362,192,3,2211.2,43.59
1081,362,137,4,910.81,10.69
1082,362,133,5,1627.32,24.14
1083,363,7,3,538.98,48.7
1084,364,43,4,1953.81,49.43
1085,364,25,3,3207.45,23.27
1086,364,275,3,4123.76,12.33
1087,364,7,3,2162.89,24.97
1088,364,54,4,2294.01,41.76
1089,365,215,1,579.34,2.66
1090,365,97,4,1746.2,44.04
1091,365,111,1,3650.94,8.01
1092,365,26,5,1359.75,19.43
1093,365,24,5,2275.35,12.25
1094,366,220,3,2621.93,48.84
1095,367,96,1,1597.91,38.03
1096,368,27,2,1533.52,11.38
1097,369,52,1,2062.29,42.64
1098,369,83,2,2452.22,39.1
1099,369,167,1,4364.44,9.87
1100,369,70,1,2230.14,7.71
1101,370,108,5,4204.31,31.77
1102,370,8,1,3832.65,24.05
1103,370,82,2,4047.28,19.52
1104,371,2,4,1562.4,33.39
1105,372,67,2,604.12,11.46
1106,373,111,3,2307.22,20.62
1107,374,101,2,1342.28,0.39
1108,374,52,4,460.14,10.07
1109,375,180,4,1631.34,22.82
1110,376,120,5,3411.97,44.99
1111,377,219,5,4678.0,8.39
1112,377,255,1,471.98,2.8
1113,377,163,2,2825.48,23.83
1114,378,68,3,2535.7,2.43
1115,378,24,2,3118.44,0.21
1116,379,178,1,2225.03,27.19
1117,379,199,3,307.72,6.07
1118,380,86,1,1293.6,46.48
1119,380,40,1,4039.47,13.0
1120,380,69,3,1913.55,20.3
1121,380,12,2,1629.28,22.99
1122,381,84,3,1960.56,100.0
1123,381,237,3,1513.74,24.55
1124,381,205,4,3202.28,6.61
1125,382,185,4,4389.3,33.94
1126,382,149,3,4761.85,36.47
1127,383,145,4,1380.94,38.93
1128,383,4,5,3069.52,100.0
1129,383,199,4,3811.36,3.06
1130,384,238,5,2151.95,9.07
1131,384,94,1,1576.24,20.18
1132,384,294,1,603.18,22.61
1133,384,165,1,2620.44,31.53
1134,384,81,5,1359.69,39.03
1135,385,183,2,693.69,11.03
1136,385,54,3,2979.29,32.92
1137,386,273,5,1038.77,5.51
1138,386,97,5,2913.05,7.98
1139,387,272,2,2354.59,4.16
1140,387,279,3,1672.44,45.55
1141,387,67,2,4637.56,12.14
1142,388,76,2,3311.79,24.04
1143,388,67,2,4945.1,11.13
1144,388,114,1,3857.11,14.15
1145,389,145,1,4214.99,41.14
1146,389,59,5,4378.11,19.07
1147,389,281,2,3940.01,36.28
1148,390,126,3,641.72,34.98
1149,390,194,5,1083.59,20.36
1150,391,295,5,4532.3,32.22
1151,391,48,4,3261.73,24.6
1152,391,173,4,3446.67,27.44
1153,392,102,3,1070.9,20.05
1154,393,190,5,1473.06,11.55
1155,393,13,2,3575.04,1.54
1156,393,18,4,884.32,34.04
1157,393,114,5,2802.49,17.91
1158,394,14,5,4186.2,49.75
1159,394,209,5,453.12,41.16
1160,394,286,3,1951.77,9.78
1161,394,70,2,3542.15,39.26
1162,395,175,2,1656.87,6.29
1163,395,244,4,675.9,6.0
1164,395,162,4,873.41,49.15
1165,396,19,3,4459.96,44.74
1166,396,12,1,1073.19,49.86
1167,396,113,5,1018.75,33.22
1168,397,134,4,512.55,18.87
1169,397,293,4,214.04,18.99
1170,397,256,5,2266.44,13.46
1171,397,24,1,4410.07,0.55
1172,397,290,4,2699.12,1.23
1173,398,131,2,968.9,17.02
1174,398,213,2,3457.65,18.34
1175,398,210,5,3880.22,47.87
1176,398,265,5,3005.96,12.44
1177,398,110,1,4494.11,16.12
1178,399,4,1,3882.06,13.52
1179,399,286,2,1023.56,36.22
1180,399,238,1,4952.99,12.8
1181,399,225,3,494.01,8.92
1182,399,120,5,2057.07,22.78
1183,400,114,5,3621.95,38.51
1184,401,165,5,4722.96,36.34
1185,401,31,5,4856.46,42.0
1186,401,89,4,3663.2,42.65
1187,401,83,3,3907.99,49.61
1188,402,272,2,992.65,4.74
1189,402,291,4,3879.62,6.76
1190,402,294,2,2409.96,48.95
1191,402,115,5,4973.98,37.92
1192,403,66,3,3424.52,35.3
1193,404,263,2,1341.89,39.14
1194,405,82,2,403.53,18.58
1195,405,251,5,1814.07,35.71
1196,406,247,4,1957.77,13.14
1197,406,24,1,218.7,41.81
1198,407,223,3,1771.62,36.78
1199,407,242,1,2021.97,10.1
1200,407,239,5,3368.63,47.63
1201,407,193,3,2357.73,35.04
1202,407,213,5,2128.38,13.0
1203,408,128,2,2921.85,12.03
1204,408,220,1,3612.4,45.45
1205,408,156,2,1304.15,14.03
1206,408,255,4,4507.8,38.8
1207,409,176,2,2118.29,31.1
1208,409,177,1,2269.64,13.19
1209,409,155,1,2453.14,35.29
1210,410,93,4,3501.86,0.24
1211,410,194,4,258.99,37.7
1212,410,153,2,395.65,19.69
1213,410,119,4,3065.5,28.37
1214,411,147,3,1834.19,7.21
1215,411,13,4,609.36,32.9
1216,411,289,3,265.09,20.9
1217,412,278,5,2780.32,38.29
1218,412,99,5,254.1,35.93
1219,412,62,5,1601.92,30.9
1220,413,54,4,1536.56,31.14
1221,413,57,5,4149.41,34.06
1222,413,194,1,3091.62,43.57
1223,413,290,4,1159.98,28.97
1224,413,287,5,1345.3,21.61
1225,414,254,1,1149.2,46.26
1226,414,124,4,2020.38,0.31
1227,414,63,2,3991.82,35.41
1228,414,259,5,2475.75,17.94
1229,414,193,3,795.91,32.38
1230,415,148,4,3377.97,15.63
1231,415,295,5,3239.75,35.23
1232,415,22,2,1301.51,15.92
1233,415,95,3,3805.18,5.07
1234,415,91,3,1095.16,35.28
1235,416,187,2,3560.91,5.24
1236,416,200,1,1436.65,45.26
1237,416,124,4,4173.83,43.83
1238,417,87,1,3783.6,46.96
1239,417,259,1,298.91,23.03
1240,418,8,4,1855.31,1.57
1241,418,265,2,1855.31,100.0
1242,419,262,2,3312.23,3.56
1243,419,20,2,2967.07,0.64
1244,419,16,1,2289.69,33.66
1245,420,79,1,3153.39,33.84
1246,420,117,2,3360.27,22.06
1247,421,92,2,4954.02,9.2
1248,421,22,2,2861.12,43.52
1249,422,287,2,4113.47,29.85
1250,422,267,5,1847.35,14.02
1251,422,216,5,2043.55,44.45
1252,423,295,1,743.17,13.95
1253,423,255,5,2193.66,9.87
1254,423,16,5,3435.1,13.01
1255,424,207,3,4061.52,20.49
1256,424,271,5,594.16,36.46
1257,424,71,1,279.07,8.22
1258,425,149,2,3238.74,18.81
1259,425,148,3,2525.06,17.68
1260,425,247,2,4544.39,4.22
1261,426,135,4,2161.24,27.97
1262,426,135,2,4642.78,42.83
1263,426,219,2,455.49,17.26
1264,426,140,4,4046.18,47.3
1265,1500,146,3,970.94,36.29
1266,427,221,4,4222.16,100.0
1267,428,206,4,2161.56,46.41
1268,428,287,1,239.99,7.28
1269,428,55,3,3444.9,30.2
1270,429,99,3,4248.8,28.38
1271,429,73,1,3153.64,13.03
1272,429,285,5,1865.47,36.68
1273,430,155,3,3995.31,9.67
1274,430,178,4,1481.26,1.73
1275,430,81,3,3786.67,29.2
1276,431,26,5,4957.36,40.97
1277,431,261,5,4280.16,42.18
1278,431,14,5,2408.13,25.83
1279,432,191,1,1638.7,35.38
1280,432,217,4,2462.1,26.11
1281,433,12,2,4526.39,38.99
1282,433,174,4,988.84,36.18
1283,434,109,4,3042.38,32.64
1284,434,184,2,1088.09,32.43
1285,434,249,1,3333.8,17.52
1286,434,92,1,2066.33,6.9
1287,434,298,3,3438.83,31.77
1288,435,120,4,1464.93,12.75
1289,435,71,4,622.26,30.87
1290,435,156,4,1254.59,100.0
1291,435,278,4,540.37,46.24
1292,435,179,5,1362.11,13.12
1293,436,86,5,1693.4,7.91
1294,436,83,5,3229.33,20.18
1295,436,64,2,767.06,44.82
1296,436,238,2,4249.13,48.96
1297,437,70,3,2649.28,45.58
1298,437,48,3,1457.33,15.48
1299,437,299,2,3072.67,14.44
1300,437,280,5,3882.72,37.88
1301,438,202,5,2131.9,36.82
1302,438,291,4,4046.65,22.83
1303,439,23,1,3049.33,9.63
1304,439,79,5,1478.98,46.39
1305,439,131,1,2264.42,48.71
1306,440,29,5,4703.05,14.42
1307,440,126,3,4009.2,22.05
1308,440,18,3,4045.57,14.34
1309,440,174,1,2133.56,2.37
1310,441,297,1,4790.88,39.77
1311,442,240,1,701.54,22.56
1312,442,284,1,3056.68,22.02
1313,442,298,3,4239.72,22.95
1314,442,154,2,3792.08,17.54
1315,443,237,1,2007.91,29.31
1316,443,154,1,2176.5,47.36
1317,444,205,2,1668.26,41.24
1318,444,150,3,4281.83,42.83
1319,444,22,5,1230.86,32.52
1320,444,248,3,3704.09,35.72
1321,445,237,5,3266.36,24.57
1322,446,152,2,2752.44,41.74
1323,447,291,2,2228.01,42.45
1324,447,93,5,3097.17,6.6
1325,447,52,4,1302.87,11.58
1326,448,136,2,1966.92,25.96
1327,448,78,3,1640.12,13.15
1328,448,178,2,2053.47,27.17
1329,449,238,5,1988.69,20.73
1330,449,287,5,1778.76,22.29
1331,449,77,5,4747.63,46.46
1332,449,200,4,884.9,43.39
1333,449,137,1,1491.46,0.44
1334,1500,17,5,4458.77,6.24
1335,450,186,5,4466.56,14.82
1336,450,102,4,3222.05,1.82
1337,450,271,5,4172.89,40.53
1338,450,6,1,2543.61,46.02
1339,451,74,4,2849.74,46.95
1340,451,131,1,1764.56,45.72
1341,451,1,2,4413.88,4.17
1342,451,48,4,1228.57,45.62
1343,451,244,4,3582.07,45.36
1344,452,286,1,1523.48,26.1
1345,452,147,2,839.18,31.29
1346,452,24,3,4192.54,0.77
1347,452,277,2,4441.37,23.4
1348,452,250,3,3928.0,47.79
1349,453,269,4,4933.0,8.89
1350,454,137,3,3307.8,43.3
1351,454,49,1,969.36,17.33
1352,454,109,3,3968.41,38.08
1353,454,128,3,1632.4,45.33
1354,455,244,1,1753.16,18.71
1355,455,10,5,1998.87,0.99
1356,455,144,4,4514.66,22.3
1357,455,282,2,4494.26,100.0
1358,456,130,5,375.58,41.28
1359,457,150,4,3351.87,31.22
1360,457,26,2,3876.33,30.76
1361,1500,148,5,1442.76,29.54
1362,457,297,5,889.36,27.01
1363,457,94,4,2723.99,31.24
1364,458,73,2,1111.62,36.99
1365,459,147,1,3390.15,41.17
1366,459,230,5,1940.91,31.82
1367,459,61,5,3992.89,7.38
1368,459,143,3,2941.13,5.03
1369,460,79,3,576.03,30.28
1370,460,27,4,4937.04,28.99
1371,460,241,5,2358.43,26.43
1372,460,242,1,1803.03,12.73
1373,460,44,4,3087.05,2.82
1374,461,248,3,2819.59,24.28
1375,462,244,1,726.14,24.77
1376,462,99,3,3542.62,2.36
1377,462,285,2,3278.44,34.99
1378,463,75,4,3958.87,49.19
1379,463,235,3,4581.04,10.06
1380,463,229,4,3662.95,31.04
1381,464,204,2,2471.73,48.0
1382,464,15,3,3559.42,39.13
1383,464,53,3,1562.48,33.36
1384,465,33,4,4834.94,26.06
1385,465,193,4,4418.67,1.99
1386,465,160,3,2545.68,5.48
1387,465,141,5,1671.8,12.5
1388,465,293,3,4108.48,39.73
1389,466,84,4,1866.86,49.72
1390,466,165,5,2321.56,1.29
1391,466,259,5,4281.02,47.96
1392,466,189,2,1909.83,3.47
1393,467,261,3,4652.58,15.08
1394,467,90,4,4970.77,42.51
1395,467,176,3,4495.88,48.5
1396,1500,73,5,4205.21,47.88
1397,1500,233,3,2177.56,1.17
1398,469,137,5,1301.29,22.38
1399,470,285,4,429.94,41.37
1400,470,85,1,4779.41,9.14
1401,470,261,3,3131.74,48.96
1402,470,16,1,212.83,47.54
1403,470,238,1,2917.14,43.12
1404,471,187,1,1531.78,14.68
1405,471,297,5,2095.45,100.0
1406,471,130,3,2015.12,1.7
1407,472,157,5,1412.95,15.55
1408,472,200,2,2208.31,39.43
1409,473,265,2,3077.97,37.16
1410,473,155,2,2501.52,46.92
1411,473,3,2,2081.47,34.75
1412,473,192,5,1495.76,29.77
1413,473,1,4,1651.98,28.5
1414,474,42,3,4363.51,47.74
1415,474,201,3,3722.36,1.65
1416,474,125,4,4823.54,25.67
1417,474,121,3,4587.91,30.89
1418,475,224,5,3560.23,48.25
1419,475,65,2,840.04,13.98
1420,476,116,3,3299.45,7.03
1421,476,300,2,4546.26,14.86
1422,476,126,2,1162.93,44.97
1423,1500,4,4,2083.9,6.79
1424,476,159,2,4651.18,12.49
1425,477,108,5,3507.19,24.37
1426,477,51,4,1888.89,24.2
1427,477,140,3,4452.25,8.22
1428,477,200,5,4594.7,35.61
1429,477,75,3,4294.09,24.2
1430,478,61,2,2210.07,6.36
1431,478,67,3,1984.79,0.21
1432,478,224,3,982.89,32.21
1433,478,175,5,4792.27,14.15
1434,478,206,1,3692.65,49.56
1435,479,245,4,4474.33,43.88
1436,479,89,3,3333.82,8.41
1437,479,155,4,3371.97,3.94
1438,479,225,5,2337.94,1.25
1439,479,157,4,2153.45,19.48
1440,480,77,2,2093.82,34.42
1441,480,276,3,1614.42,29.93
1442,481,282,3,3318.07,29.51
1443,481,263,3,4914.42,30.59
1444,482,137,4,1423.73,4.47
1445,482,200,1,1073.04,37.61
1446,482,18,2,797.01,12.61
1447,483,239,3,1606.85,45.08
1448,483,150,1,2119.54,9.96
1449,483,47,1,3864.09,15.08
1450,483,24,1,4442.18,0.12
1451,483,248,3,1570.75,7.27
1452,484,51,1,3475.55,12.93
1453,485,140,2,3609.3,29.56
1454,485,145,5,547.38,47.72
1455,486,252,4,2273.15,27.76
1456,486,193,1,2676.75,37.88
1457,486,216,3,2280.6,43.33
1458,486,195,3,3721.85,39.57
1459,487,13,4,2884.58,11.65
1460,487,233,2,2414.15,8.33
1461,487,72,3,727.12,32.35
1462,487,38,4,4012.61,30.5
1463,487,210,5,387.46,15.26
1464,488,276,4,1071.11,5.85
1465,488,182,5,4077.45,14.75
1466,488,59,2,1118.87,15.51
1467,488,65,2,336.33,22.71
1468,488,58,4,2812.01,28.56
1469,489,109,5,3901.89,38.33
1470,489,77,3,3116.7,38.35
1471,490,110,5,2359.47,23.1
1472,490,295,5,2494.13,47.19
1473,490,170,1,3083.17,44.68
1474,490,47,4,4179.91,36.66
1475,490,292,5,4072.78,32.07
1476,491,38,5,212.27,49.25
1477,491,36,5,3995.13,37.17
1478,492,7,2,3677.38,24.5
1479,492,290,2,4946.53,23.5
1480,492,22,1,3936.02,14.3
1481,493,294,4,1501.35,36.44
1482,493,181,2,3261.08,0.39
1483,493,98,4,421.62,6.69
1484,493,219,2,1553.39,37.02
1485,493,106,2,837.77,1.31
1486,494,130,5,3734.34,17.32
1487,494,262,2,1955.22,22.29
1488,494,288,1,3337.65,14.42
1489,1500,236,1,742.66,42.24
1490,495,210,5,1083.42,36.58
1491,495,254,4,2031.27,34.15
1492,495,220,2,1715.65,34.8
1493,496,197,2,908.35,27.92
1494,496,84,1,2227.61,13.91
1495,496,244,4,4942.33,14.2
1496,496,54,3,4650.3,4.9
1497,497,245,2,952.44,4.91
1498,498,67,4,276.44,100.0
1499,498,97,1,3089.2,37.44
1500,498,152,5,1238.15,7.44
1501,499,39,2,3247.27,34.19
1502,499,10,4,4211.65,20.96
1503,499,197,2,4316.74,41.48
1504,499,276,3,3950.95,41.31
1505,500,282,4,4267.37,36.21
1506,500,169,3,4329.53,12.96
1507,500,8,4,3266.28,30.99
1508,501,25,1,611.41,0.44
1509,501,15,5,2360.46,30.75
1510,502,151,2,741.42,18.76
1511,503,18,2,4410.31,42.02
1512,503,6,1,2366.77,35.87
1513,503,266,2,1424.2,46.32
1514,504,2,2,4821.41,6.43
1515,504,186,2,2242.82,36.39
1516,504,8,2,2204.92,34.16
1517,505,159,2,4598.75,47.81
1518,505,107,2,809.84,24.66
1519,505,86,1,4222.6,10.47
1520,506,278,4,1621.4,18.01
1521,506,62,3,4830.79,48.69
1522,507,250,3,3947.38,9.69
1523,507,277,5,3329.8,13.1
1524,507,14,1,904.16,16.41
1525,507,155,5,2679.04,42.73
1526,508,13,3,576.85,14.05
1527,509,66,4,714.13,26.6
1528,509,91,3,786.46,23.86
1529,509,75,1,1593.17,39.63
1530,509,68,4,3349.54,19.49
1531,510,283,2,1520.54,6.23
1532,510,60,1,930.63,1.61
1533,510,276,1,1360.32,34.64
1534,511,216,5,716.01,35.23
1535,511,105,3,3820.76,14.12
1536,511,88,3,2497.74,30.38
1537,512,118,5,4677.28,47.6
1538,512,209,4,702.19,23.58
1539,512,234,1,567.25,24.27
1540,513,151,5,3398.0,15.93
1541,513,10,2,2326.4,5.58
1542,513,271,2,396.09,32.64
1543,514,287,2,4276.81,2.31
1544,514,116,4,3146.68,43.8
1545,515,15,1,3965.64,36.11
1546,515,235,1,1848.04,45.37
1547,515,18,3,1368.71,32.6
1548,515,20,4,4560.84,14.78
1549,516,142,4,4463.83,16.69
1550,516,96,4,2112.59,17.91
1551,517,269,3,1205.84,49.5
1552,518,75,2,4840.69,6.48
1553,518,143,2,4929.15,5.6
1554,518,108,4,3955.4,12.79
1555,518,289,1,2072.35,27.05
1556,518,50,3,2431.82,0.52
1557,519,149,3,1651.91,8.55
1558,519,241,3,3680.32,30.99
1559,519,47,1,4492.69,22.45
1560,520,186,1,4980.13,29.94
1561,520,24,4,3964.44,17.97
1562,521,75,5,1346.32,20.88
1563,521,221,2,4373.23,28.17
1564,522,109,4,2133.02,24.47
1565,522,97,5,3902.45,41.69
1566,523,245,2,4622.39,45.62
1567,523,98,1,3311.86,24.79
1568,523,35,1,523.32,32.84
1569,523,184,4,1197.43,41.66
1570,524,9,5,3333.04,35.29
1571,524,57,5,3840.97,32.66
1572,525,220,1,1540.44,49.89
1573,526,296,1,4848.9,24.96
1574,526,132,3,4696.77,39.77
1575,526,3,2,3306.88,22.08
1576,526,16,1,1912.4,45.21
1577,526,177,4,1406.66,16.81
1578,527,213,2,4207.82,19.38
1579,527,88,2,2086.16,5.39
1580,527,114,4,3172.26,10.22
1581,528,27,3,4183.89,11.96
1582,528,298,2,620.76,9.62
1583,528,214,2,719.99,30.46
1584,528,14,2,2994.39,5.37
1585,529,288,5,2314.71,23.35
1586,529,231,1,1132.38,45.66
1587,529,141,1,4815.96,49.33
1588,530,176,3,1259.49,32.73
1589,531,256,2,1018.31,2.78
1590,531,91,2,4684.71,21.51
1591,531,299,5,1415.34,2.23
1592,531,29,1,954.86,48.34
1593,532,84,5,4261.97,34.47
1594,532,249,1,282.78,7.6
1595,533,164,4,4697.5,28.98
1596,533,283,5,4842.96,43.95
1597,533,129,3,2167.34,13.44
1598,533,253,3,3480.27,7.72
1599,534,256,4,3570.87,20.83
1600,534,153,4,1196.72,0.65
1601,534,289,2,2626.19,39.89
1602,534,6,4,515.05,10.1
1603,534,232,1,1284.13,40.62
1604,535,121,1,4152.98,46.58
1605,535,26,1,2800.78,11.71
1606,535,48,4,3192.56,0.11
1607,536,119,4,4905.04,25.23
1608,536,216,5,638.42,1.02
1609,536,216,1,973.04,45.61
1610,536,272,2,4902.91,20.3
1611,537,250,5,1607.33,8.38
1612,537,10,2,2419.38,21.58
1613,537,187,3,250.6,43.17
1614,538,87,5,1067.65,36.06
1615,538,262,3,942.93,3.78
1616,538,103,5,2500.31,32.27
1617,538,245,5,1553.13,11.29
1618,538,287,4,1630.48,23.68
1619,539,22,5,2936.01,26.4
